id,meterId,assetId,date,datetimeUTC,energy,invalid
112138017,2042,1713,2021-03-10 03:00:00,2021-03-10 10:00:00 UTC,0,
112189882,2042,1713,2021-03-10 19:00:00,2021-03-11 02:00:00 UTC,0,
112195852,2042,1713,2021-03-10 20:00:00,2021-03-11 03:00:00 UTC,0,
112215810,2042,1713,2021-03-10 21:00:00,2021-03-11 04:00:00 UTC,0,
112216771,2042,1713,2021-03-10 22:00:00,2021-03-11 05:00:00 UTC,0,
112218017,2042,1713,2021-03-10 23:00:00,2021-03-11 06:00:00 UTC,0,
112218270,2042,1713,2021-03-11 00:00:00,2021-03-11 07:00:00 UTC,0,
112218519,2042,1713,2021-03-11 01:00:00,2021-03-11 08:00:00 UTC,0,
112218786,2042,1713,2021-03-11 02:00:00,2021-03-11 09:00:00 UTC,0,
112219032,2042,1713,2021-03-11 03:00:00,2021-03-11 10:00:00 UTC,0,
112222606,2042,1713,2021-03-11 04:00:00,2021-03-11 11:00:00 UTC,0,
111732248,2042,1713,2021-03-08 20:15:00,2021-03-09 03:15:00 UTC,0,
111753943,2042,1713,2021-03-08 21:15:00,2021-03-09 04:15:00 UTC,0,
111754488,2042,1713,2021-03-08 22:15:00,2021-03-09 05:15:00 UTC,0,
111775748,2042,1713,2021-03-08 23:15:00,2021-03-09 06:15:00 UTC,0,
111844365,2042,1713,2021-03-09 00:15:00,2021-03-09 07:15:00 UTC,0,
111915235,2042,1713,2021-03-09 01:15:00,2021-03-09 08:15:00 UTC,0,
112041103,2042,1713,2021-03-09 07:15:00,2021-03-09 14:15:00 UTC,0,
112088530,2042,1713,2021-03-09 19:15:00,2021-03-10 02:15:00 UTC,0,
112093509,2042,1713,2021-03-09 20:15:00,2021-03-10 03:15:00 UTC,0,
112114399,2042,1713,2021-03-09 21:15:00,2021-03-10 04:15:00 UTC,0,
112114749,2042,1713,2021-03-09 22:15:00,2021-03-10 05:15:00 UTC,0,
112133026,2042,1713,2021-03-09 23:15:00,2021-03-10 06:15:00 UTC,0,
112133281,2042,1713,2021-03-10 00:15:00,2021-03-10 07:15:00 UTC,0,
112133552,2042,1713,2021-03-10 01:15:00,2021-03-10 08:15:00 UTC,0,
112133804,2042,1713,2021-03-10 02:15:00,2021-03-10 09:15:00 UTC,0,
112189883,2042,1713,2021-03-10 19:15:00,2021-03-11 02:15:00 UTC,0,
112195853,2042,1713,2021-03-10 20:15:00,2021-03-11 03:15:00 UTC,0,
112215811,2042,1713,2021-03-10 21:15:00,2021-03-11 04:15:00 UTC,0,
112216772,2042,1713,2021-03-10 22:15:00,2021-03-11 05:15:00 UTC,0,
112218018,2042,1713,2021-03-10 23:15:00,2021-03-11 06:15:00 UTC,0,
112218271,2042,1713,2021-03-11 00:15:00,2021-03-11 07:15:00 UTC,0,
112218520,2042,1713,2021-03-11 01:15:00,2021-03-11 08:15:00 UTC,0,
112218787,2042,1713,2021-03-11 02:15:00,2021-03-11 09:15:00 UTC,0,
112219033,2042,1713,2021-03-11 03:15:00,2021-03-11 10:15:00 UTC,0,
111732245,2042,1713,2021-03-08 19:30:00,2021-03-09 02:30:00 UTC,0,
111753940,2042,1713,2021-03-08 20:30:00,2021-03-09 03:30:00 UTC,0,
111754485,2042,1713,2021-03-08 21:30:00,2021-03-09 04:30:00 UTC,0,
111775745,2042,1713,2021-03-08 22:30:00,2021-03-09 05:30:00 UTC,0,
111844362,2042,1713,2021-03-08 23:30:00,2021-03-09 06:30:00 UTC,0,
111915232,2042,1713,2021-03-09 00:30:00,2021-03-09 07:30:00 UTC,0,
111992310,2042,1713,2021-03-09 01:30:00,2021-03-09 08:30:00 UTC,0,
112041100,2042,1713,2021-03-09 06:30:00,2021-03-09 13:30:00 UTC,0,
112088527,2042,1713,2021-03-09 18:30:00,2021-03-10 01:30:00 UTC,0,
112093506,2042,1713,2021-03-09 19:30:00,2021-03-10 02:30:00 UTC,0,
112114396,2042,1713,2021-03-09 20:30:00,2021-03-10 03:30:00 UTC,0,
112114746,2042,1713,2021-03-09 21:30:00,2021-03-10 04:30:00 UTC,0,
112133023,2042,1713,2021-03-09 22:30:00,2021-03-10 05:30:00 UTC,0,
112133278,2042,1713,2021-03-09 23:30:00,2021-03-10 06:30:00 UTC,0,
112133549,2042,1713,2021-03-10 00:30:00,2021-03-10 07:30:00 UTC,0,
112133801,2042,1713,2021-03-10 01:30:00,2021-03-10 08:30:00 UTC,0,
112134049,2042,1713,2021-03-10 02:30:00,2021-03-10 09:30:00 UTC,0,
112141065,2042,1713,2021-03-10 06:30:00,2021-03-10 13:30:00 UTC,0,
112189880,2042,1713,2021-03-10 18:30:00,2021-03-11 01:30:00 UTC,0,
112195850,2042,1713,2021-03-10 19:30:00,2021-03-11 02:30:00 UTC,0,
112215808,2042,1713,2021-03-10 20:30:00,2021-03-11 03:30:00 UTC,0,
112216769,2042,1713,2021-03-10 21:30:00,2021-03-11 04:30:00 UTC,0,
